team,split_type,match_id,side,split_value,touches,touches_opp_box,passes_attempted,passes_completed,open_play_passes,passes_forward,passes_backward,passes_sideways,passes_opp_half,passes_own_half,crosses_attempted,crosses_completed,crosses_all,crosses_all_completed,long_passes_attempted,long_passes_completed,through_balls,passes_final_third,passes_final_third_completed,passes_into_final_third,progressive_passes,passes_outside_own_third,corners,chances_created,assists,shots,shots_on_target,shots_off_target,shots_blocked,shots_in_box,shots_outside_box,shots_on_target_in_box,shots_on_target_outside_box,goals,goals_in_box,goals_outside_box,goals_from_shots,own_goals,own_goals_in_box,own_goals_outside_box,take_ons,take_ons_won,aerials,aerials_won,ground_duels,ground_duels_won,duels_contested,duels_won,smothers,tackles,interceptions,clearances,ball_recoveries,blocked_passes,pressing_actions,recovery_actions,pressing_actions_outside_own_third,missed_tackles,fouls_committed,fouls_won,possession_lost,sequences,sequence_passes,sequence_seconds,sequence_progress_m,sequence_length_m,sequence_start_x_m,build_up_attacks,direct_attacks,high_turnovers,high_turnover_shots,sequence_pressed,shot_ending_sequences
Leeds,time_block,1983572,for,46-60,88,5,39,28,36,19,9,11,18,10,3,0,3,0,8,2,0,15,14,2,4,26,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4,2,9,3,12,8,21,11,0,4,2,7,5,4,11,12,7,1,0,2,17,30.0,48.0,84.0,102.79500000000002,562.645815848379,1449.7350000000001,0.0,0.0,9.0,1.0,7.0,1.0
Leeds,time_block,1983572,for,61-75,90,3,48,38,46,26,11,11,10,28,1,0,1,0,8,3,0,5,5,4,6,27,0,0,0,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,6,5,12,5,18,10,0,4,1,13,1,1,12,14,4,5,1,1,16,25.0,53.0,167.0,233.30999999999997,745.357038640595,998.235,0.0,1.0,4.0,1.0,5.0,2.0
Leeds,time_block,1983572,for,76+,69,2,33,18,25,22,5,6,8,10,0,0,2,0,13,4,0,8,4,3,5,20,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,9,5,17,5,26,10,0,2,1,11,4,1,13,15,9,4,5,3,20,34.0,38.0,50.0,182.28000000000003,318.87698937161764,1515.885,0.0,0.0,6.0,0.0,5.0,1.0
Leeds,game_state,1983572,against,-2 or worse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leeds,game_state,1983572,against,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leeds,game_state,1983572,against,Level,286,11,197,163,188,89,44,64,65,98,7,2,9,2,26,14,0,23,21,12,17,141,1,4,3,7,1,3,3,5,2,1,0,0,0,0,0,0,0,0,7,4,18,8,27,17,45,25,1,4,4,16,13,1,14,29,11,1,4,8,47,86.0,213.0,516.0,494.445,2972.521132160977,4297.2300000000005,0.0,1.0,18.0,6.0,18.0,7.0
Leeds,game_state,1983572,against,+1,467,18,325,274,313,129,68,128,129,145,19,1,26,4,33,15,1,69,56,22,32,226,6,8,5,13,4,5,4,6,7,4,0,1,1,0,1,0,0,0,15,6,24,13,47,18,71,31,0,4,1,17,25,6,26,42,19,6,9,8,78,138.0,367.0,828.0,773.85,4896.275457882697,7829.22,0.0,2.0,40.0,8.0,19.0,13.0
Leeds,game_state,1983572,against,+2 or better,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leeds,game_state,1983572,for,-2 or worse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leeds,game_state,1983572,for,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leeds,game_state,1983572,for,Level,171,10,100,62,91,56,18,26,28,34,3,0,7,0,24,8,0,18,11,7,10,67,4,2,1,5,2,2,1,5,0,2,0,1,1,0,1,0,0,0,8,1,18,10,28,9,46,19,0,4,2,12,9,2,20,21,14,4,8,4,50,83.0,116.0,192.0,340.41,1188.076749134637,4229.505,1.0,1.0,16.0,4.0,13.0,5.0
Leeds,game_state,1983572,for,+1,295,9,152,109,137,75,35,42,37,72,4,0,6,1,28,7,0,31,23,7,10,94,2,2,2,5,2,2,1,5,0,2,0,0,0,0,0,0,0,0,10,6,24,11,49,28,73,39,0,13,6,27,15,7,40,42,23,6,8,9,65,103.0,173.0,335.0,411.28499999999997,1909.6975383823444,4784.745,0.0,1.0,26.0,4.0,19.0,5.0
Leeds,game_state,1983572,for,+2 or better,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leeds,total,1983572,against,Season,753,29,522,437,501,218,112,192,194,243,26,3,35,6,59,29,1,92,77,34,49,367,7,12,8,20,5,8,7,11,9,5,0,1,1,0,1,0,0,0,22,10,42,21,74,35,116,56,1,8,5,33,38,7,40,71,30,7,13,16,125,224.0,580.0,1344.0,1268.295,7868.796590043674,12126.45,0.0,3.0,58.0,14.0,37.0,20.0
Leeds,total,1983572,for,Season,466,19,252,171,228,131,53,68,65,106,7,0,13,1,52,15,0,49,34,14,20,161,6,4,3,10,4,4,2,10,0,4,0,1,1,0,1,0,0,0,18,7,42,21,77,37,119,58,0,17,8,39,24,9,60,63,37,10,16,13,115,186.0,289.0,527.0,751.695,3097.7742875169815,9014.25,1.0,2.0,42.0,8.0,32.0,10.0
Brentford,time_block,1983573,against,0-15,144,8,107,92,103,42,25,40,49,43,6,1,7,1,13,6,0,19,16,6,11,81,1,1,1,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,4,1,7,5,14,6,21,11,0,2,3,5,13,1,10,18,10,2,2,3,23,47.0,135.0,276.0,241.185,1568.3969384055952,2544.045,0.0,2.0,14.0,2.0,6.0,2.0
Brentford,time_block,1983573,against,16-30,105,1,79,69,76,23,20,36,46,23,2,0,2,0,6,3,0,20,18,7,5,66,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,9,5,8,5,17,10,0,2,1,7,4,1,5,11,3,0,1,2,13,21.0,68.0,141.0,78.11999999999998,761.8214686535573,1037.085,1.0,0.0,2.0,1.0,2.0,1.0
Brentford,time_block,1983573,against,31-45,87,2,54,42,52,21,12,21,14,28,0,0,1,0,9,3,0,3,2,1,3,40,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,3,3,12,9,15,12,0,5,2,4,7,2,11,11,8,0,2,2,15,26.0,58.0,145.0,225.54,673.9852365445131,1058.82,0.0,0.0,0.0,0.0,7.0,1.0
Brentford,time_block,1983573,against,46-60,95,1,58,50,51,20,11,27,24,26,2,0,2,0,6,3,0,12,10,1,1,40,2,1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,3,1,7,4,10,5,0,4,6,6,6,1,12,12,9,1,0,0,16,25.0,64.0,168.0,114.345,817.9429796285287,1044.33,0.0,0.0,3.0,1.0,6.0,2.0
Brentford,time_block,1983573,against,61-75,131,8,93,82,90,34,19,40,46,36,7,1,8,1,8,1,0,19,18,7,11,66,3,2,1,3,0,0,3,2,1,0,0,0,0,0,0,0,0,0,4,2,2,0,11,7,13,7,0,5,1,2,6,0,7,8,4,0,1,0,19,35.0,104.0,257.0,266.28,1291.305938887308,2133.075,1.0,1.0,16.0,3.0,4.0,3.0
Brentford,time_block,1983573,against,76+,159,9,123,111,119,35,28,60,69,42,5,0,8,0,6,4,0,45,41,8,15,104,4,2,1,3,0,1,2,2,1,0,0,0,0,0,0,0,0,0,4,2,8,3,13,7,21,10,0,2,0,4,2,0,4,6,1,1,1,3,17,35.0,135.0,320.0,98.07,1733.723545008995,2299.71,1.0,0.0,12.0,1.0,3.0,3.0
Brentford,time_block,1983573,for,0-15,107,1,69,51,67,32,11,26,16,35,3,1,3,1,14,8,0,5,4,6,5,40,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,2,7,2,15,8,22,10,0,4,1,7,9,0,9,16,5,1,3,2,25,36.0,80.0,195.0,227.325,1051.0540529752925,1250.76,0.0,0.0,2.0,1.0,11.0,1.0
Brentford,time_block,1983573,for,16-30,66,4,42,33,40,22,6,14,18,15,1,1,3,1,8,5,0,10,6,7,6,27,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,9,4,8,3,17,7,0,2,2,2,2,1,8,4,4,1,2,1,15,21.0,49.0,93.0,164.64,613.9797551957548,1167.285,0.0,0.0,5.0,1.0,2.0,1.0
Brentford,time_block,1983573,for,31-45,127,4,95,84,90,38,16,41,33,51,1,1,1,1,6,3,0,16,13,10,8,57,0,3,1,5,2,1,2,2,3,1,1,0,0,0,0,0,0,0,1,0,3,0,12,3,15,3,0,1,0,1,8,3,8,9,7,2,2,2,20,33.0,103.0,258.0,316.78499999999997,1416.5718583959488,1472.415,0.0,1.0,5.0,3.0,5.0,5.0
Brentford,time_block,1983573,for,46-60,112,5,88,71,85,35,16,37,31,40,2,0,3,1,11,3,0,19,17,6,8,55,1,1,1,2,1,1,0,1,1,1,0,1,1,0,1,0,0,0,3,1,3,2,7,3,10,5,0,2,3,2,9,0,5,11,3,0,0,0,22,32.0,93.0,182.0,146.89499999999998,1100.9797346096711,1610.28,0.0,0.0,8.0,2.0,4.0,2.0
Brentford,time_block,1983573,for,61-75,75,5,34,26,31,18,5,11,10,16,2,1,2,1,6,3,1,5,3,0,3,21,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,2,12,4,14,6,0,3,0,13,5,2,7,18,2,2,0,1,18,24.0,37.0,83.0,286.65,541.388155411823,956.445,0.0,1.0,5.0,0.0,10.0,1.0
Brentford,time_block,1983573,for,76+,55,5,21,11,18,14,2,5,6,5,0,0,1,0,7,3,0,6,4,1,2,14,1,1,1,3,3,0,0,3,0,3,0,2,2,0,2,0,0,0,3,1,8,5,12,5,20,10,0,3,1,9,2,2,11,11,2,2,3,1,14,26.0,24.0,18.0,51.97499999999998,135.35395919627902,1415.19,0.0,1.0,11.0,2.0,6.0,3.0
Brentford,game_state,1983573,against,-2 or worse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,game_state,1983573,against,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,game_state,1983573,against,Level,431,12,298,253,282,106,68,124,133,120,10,1,12,1,34,15,0,54,46,15,20,227,5,3,2,6,2,2,2,4,2,1,1,0,0,0,0,0,0,0,10,4,22,14,41,24,63,38,0,13,12,22,30,5,38,52,30,3,5,7,67,119.0,325.0,730.0,659.19,3822.1466232321945,5684.28,1.0,2.0,19.0,4.0,21.0,6.0
Brentford,game_state,1983573,against,+1,175,14,124,111,119,43,26,55,66,45,11,1,13,1,10,3,0,37,35,7,16,89,6,3,1,5,0,0,5,3,2,0,0,0,0,0,0,0,0,0,6,3,6,0,15,8,21,8,0,5,1,2,6,0,8,8,5,0,2,0,23,47.0,142.0,354.0,296.41499999999996,1776.8673187198938,3115.875,1.0,1.0,23.0,4.0,4.0,5.0
Brentford,game_state,1983573,against,+2 or better,115,3,92,82,90,26,21,45,49,33,1,0,3,0,4,2,0,27,24,8,10,81,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,4,3,9,6,13,9,0,2,0,4,2,0,3,6,0,1,0,3,13,23.0,97.0,223.0,67.935,1248.162165176409,1316.91,1.0,0.0,5.0,0.0,3.0,1.0
Brentford,game_state,1983573,for,-2 or worse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,game_state,1983573,for,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brentford,game_state,1983573,for,Level,412,14,294,239,282,127,49,118,98,141,7,3,10,4,39,19,0,50,40,29,27,179,3,5,3,9,3,3,3,5,4,2,1,1,1,0,1,0,0,0,10,3,22,8,42,17,64,25,0,9,6,12,28,4,30,40,19,4,7,5,82,122.0,325.0,728.0,855.645,4182.585401176667,5500.74,0.0,1.0,20.0,7.0,22.0,9.0
Brentford,game_state,1983573,for,+1,96,7,38,29,34,22,5,11,10,19,2,1,2,1,8,5,1,5,3,1,4,24,0,2,2,3,2,0,1,3,0,2,0,1,1,0,1,0,0,0,2,0,6,6,16,7,22,13,0,5,1,20,6,2,11,26,2,3,0,2,19,29.0,41.0,88.0,341.35499999999996,598.8783239849364,1194.27,0.0,2.0,7.0,1.0,11.0,3.0
Brentford,game_state,1983573,for,+2 or better,34,3,17,8,15,10,2,5,6,2,0,0,1,0,5,1,0,6,4,0,1,11,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,3,1,4,1,8,2,12,3,0,1,0,2,1,2,7,3,2,1,3,0,13,21.0,20.0,13.0,-2.730000000000009,77.86379062316563,1177.365,0.0,0.0,9.0,1.0,5.0,1.0
Brentford,total,1983573,against,Season,721,29,514,446,491,175,115,224,248,198,22,2,28,2,48,20,0,118,105,30,46,397,12,7,4,12,2,3,7,8,4,1,1,0,0,0,0,0,0,0,18,8,32,17,65,38,97,55,0,20,13,28,38,5,49,66,35,4,7,10,103,189.0,564.0,1307.0,1023.54,6847.176107128497,10117.065,3.0,3.0,47.0,8.0,28.0,12.0
Brentford,total,1983573,for,Season,542,24,349,276,331,159,56,134,114,162,9,4,13,5,52,25,1,61,47,30,32,214,4,7,5,13,6,3,4,9,4,5,1,3,3,0,3,0,0,0,15,4,32,15,66,26,98,41,0,15,7,34,35,8,48,69,23,8,10,7,114,172.0,386.0,829.0,1194.27,4859.327515784769,7872.375,0.0,3.0,36.0,9.0,38.0,13.0
Chelsea,time_block,1983573,against,0-15,107,1,69,51,67,32,11,26,16,35,3,1,3,1,14,8,0,5,4,6,5,40,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,2,7,2,15,8,22,10,0,4,1,7,9,0,9,16,5,1,3,2,25,36.0,80.0,195.0,227.325,1051.0540529752925,1250.76,0.0,0.0,2.0,1.0,11.0,1.0
Chelsea,time_block,1983573,against,16-30,66,4,42,33,40,22,6,14,18,15,1,1,3,1,8,5,0,10,6,7,6,27,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,9,4,8,3,17,7,0,2,2,2,2,1,8,4,4,1,2,1,15,21.0,49.0,93.0,164.64,613.9797551957548,1167.285,0.0,0.0,5.0,1.0,2.0,1.0
Chelsea,time_block,1983573,against,31-45,127,4,95,84,90,38,16,41,33,51,1,1,1,1,6,3,0,16,13,10,8,57,0,3,1,5,2,1,2,2,3,1,1,0,0,0,0,0,0,0,1,0,3,0,12,3,15,3,0,1,0,1,8,3,8,9,7,2,2,2,20,33.0,103.0,258.0,316.78499999999997,1416.5718583959488,1472.415,0.0,1.0,5.0,3.0,5.0,5.0
Chelsea,time_block,1983573,against,46-60,112,5,88,71,85,35,16,37,31,40,2,0,3,1,11,3,0,19,17,6,8,55,1,1,1,2,1,1,0,1,1,1,0,1,1,0,1,0,0,0,3,1,3,2,7,3,10,5,0,2,3,2,9,0,5,11,3,0,0,0,22,32.0,93.0,182.0,146.89499999999998,1100.9797346096711,1610.28,0.0,0.0,8.0,2.0,4.0,2.0
Chelsea,time_block,1983573,against,61-75,75,5,34,26,31,18,5,11,10,16,2,1,2,1,6,3,1,5,3,0,3,21,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,2,12,4,14,6,0,3,0,13,5,2,7,18,2,2,0,1,18,24.0,37.0,83.0,286.65,541.388155411823,956.445,0.0,1.0,5.0,0.0,10.0,1.0
Chelsea,time_block,1983573,against,76+,55,5,21,11,18,14,2,5,6,5,0,0,1,0,7,3,0,6,4,1,2,14,1,1,1,3,3,0,0,3,0,3,0,2,2,0,2,0,0,0,3,1,8,5,12,5,20,10,0,3,1,9,2,2,11,11,2,2,3,1,14,26.0,24.0,18.0,51.97499999999998,135.35395919627902,1415.19,0.0,1.0,11.0,2.0,6.0,3.0
Chelsea,time_block,1983573,for,0-15,144,8,107,92,103,42,25,40,49,43,6,1,7,1,13,6,0,19,16,6,11,81,1,1,1,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,4,1,7,5,14,6,21,11,0,2,3,5,13,1,10,18,10,2,2,3,23,47.0,135.0,276.0,241.185,1568.3969384055952,2544.045,0.0,2.0,14.0,2.0,6.0,2.0
Chelsea,time_block,1983573,for,16-30,105,1,79,69,76,23,20,36,46,23,2,0,2,0,6,3,0,20,18,7,5,66,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,9,5,8,5,17,10,0,2,1,7,4,1,5,11,3,0,1,2,13,21.0,68.0,141.0,78.11999999999998,761.8214686535573,1037.085,1.0,0.0,2.0,1.0,2.0,1.0
Chelsea,time_block,1983573,for,31-45,87,2,54,42,52,21,12,21,14,28,0,0,1,0,9,3,0,3,2,1,3,40,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,3,3,12,9,15,12,0,5,2,4,7,2,11,11,8,0,2,2,15,26.0,58.0,145.0,225.54,673.9852365445131,1058.82,0.0,0.0,0.0,0.0,7.0,1.0
Chelsea,time_block,1983573,for,46-60,95,1,58,50,51,20,11,27,24,26,2,0,2,0,6,3,0,12,10,1,1,40,2,1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,3,1,7,4,10,5,0,4,6,6,6,1,12,12,9,1,0,0,16,25.0,64.0,168.0,114.345,817.9429796285287,1044.33,0.0,0.0,3.0,1.0,6.0,2.0
Chelsea,time_block,1983573,for,61-75,131,8,93,82,90,34,19,40,46,36,7,1,8,1,8,1,0,19,18,7,11,66,3,2,1,3,0,0,3,2,1,0,0,0,0,0,0,0,0,0,4,2,2,0,11,7,13,7,0,5,1,2,6,0,7,8,4,0,1,0,19,35.0,104.0,257.0,266.28,1291.305938887308,2133.075,1.0,1.0,16.0,3.0,4.0,3.0
Chelsea,time_block,1983573,for,76+,159,9,123,111,119,35,28,60,69,42,5,0,8,0,6,4,0,45,41,8,15,104,4,2,1,3,0,1,2,2,1,0,0,0,0,0,0,0,0,0,4,2,8,3,13,7,21,10,0,2,0,4,2,0,4,6,1,1,1,3,17,35.0,135.0,320.0,98.07,1733.723545008995,2299.71,1.0,0.0,12.0,1.0,3.0,3.0
Chelsea,game_state,1983573,against,-2 or worse,34,3,17,8,15,10,2,5,6,2,0,0,1,0,5,1,0,6,4,0,1,11,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,3,1,4,1,8,2,12,3,0,1,0,2,1,2,7,3,2,1,3,0,13,21.0,20.0,13.0,-2.730000000000009,77.86379062316563,1177.365,0.0,0.0,9.0,1.0,5.0,1.0
Chelsea,game_state,1983573,against,-1,96,7,38,29,34,22,5,11,10,19,2,1,2,1,8,5,1,5,3,1,4,24,0,2,2,3,2,0,1,3,0,2,0,1,1,0,1,0,0,0,2,0,6,6,16,7,22,13,0,5,1,20,6,2,11,26,2,3,0,2,19,29.0,41.0,88.0,341.35499999999996,598.8783239849364,1194.27,0.0,2.0,7.0,1.0,11.0,3.0
Chelsea,game_state,1983573,against,Level,412,14,294,239,282,127,49,118,98,141,7,3,10,4,39,19,0,50,40,29,27,179,3,5,3,9,3,3,3,5,4,2,1,1,1,0,1,0,0,0,10,3,22,8,42,17,64,25,0,9,6,12,28,4,30,40,19,4,7,5,82,122.0,325.0,728.0,855.645,4182.585401176667,5500.74,0.0,1.0,20.0,7.0,22.0,9.0
Chelsea,game_state,1983573,against,+1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chelsea,game_state,1983573,against,+2 or better,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chelsea,game_state,1983573,for,-2 or worse,115,3,92,82,90,26,21,45,49,33,1,0,3,0,4,2,0,27,24,8,10,81,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,4,3,9,6,13,9,0,2,0,4,2,0,3,6,0,1,0,3,13,23.0,97.0,223.0,67.935,1248.162165176409,1316.91,1.0,0.0,5.0,0.0,3.0,1.0
Chelsea,game_state,1983573,for,-1,175,14,124,111,119,43,26,55,66,45,11,1,13,1,10,3,0,37,35,7,16,89,6,3,1,5,0,0,5,3,2,0,0,0,0,0,0,0,0,0,6,3,6,0,15,8,21,8,0,5,1,2,6,0,8,8,5,0,2,0,23,47.0,142.0,354.0,296.41499999999996,1776.8673187198938,3115.875,1.0,1.0,23.0,4.0,4.0,5.0
Chelsea,game_state,1983573,for,Level,431,12,298,253,282,106,68,124,133,120,10,1,12,1,34,15,0,54,46,15,20,227,5,3,2,6,2,2,2,4,2,1,1,0,0,0,0,0,0,0,10,4,22,14,41,24,63,38,0,13,12,22,30,5,38,52,30,3,5,7,67,119.0,325.0,730.0,659.19,3822.1466232321945,5684.28,1.0,2.0,19.0,4.0,21.0,6.0
Chelsea,game_state,1983573,for,+1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chelsea,game_state,1983573,for,+2 or better,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chelsea,total,1983573,against,Season,542,24,349,276,331,159,56,134,114,162,9,4,13,5,52,25,1,61,47,30,32,214,4,7,5,13,6,3,4,9,4,5,1,3,3,0,3,0,0,0,15,4,32,15,66,26,98,41,0,15,7,34,35,8,48,69,23,8,10,7,114,172.0,386.0,829.0,1194.27,4859.327515784769,7872.375,0.0,3.0,36.0,9.0,38.0,13.0
Chelsea,total,1983573,for,Season,721,29,514,446,491,175,115,224,248,198,22,2,28,2,48,20,0,118,105,30,46,397,12,7,4,12,2,3,7,8,4,1,1,0,0,0,0,0,0,0,18,8,32,17,65,38,97,55,0,20,13,28,38,5,49,66,35,4,7,10,103,189.0,564.0,1307.0,1023.54,6847.176107128497,10117.065,3.0,3.0,47.0,8.0,28.0,12.0
Everton,time_block,1983574,against,0-15,79,2,56,45,53,30,9,17,17,28,1,1,1,1,4,1,0,5,4,2,4,32,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,4,1,14,4,18,5,0,1,1,3,9,2,10,12,4,3,3,3,17,28.0,57.0,117.0,180.6,654.9646575450262,788.655,0.0,0.0,0.0,0.0,18.0,1.0
Everton,time_block,1983574,against,16-30,130,3,106,98,103,44,28,34,35,63,2,0,3,0,6,5,1,11,10,7,7,74,1,4,1,5,1,1,3,1,4,0,1,0,0,0,0,0,0,0,2,2,3,3,6,4,9,7,0,1,1,5,6,0,4,11,3,1,1,1,8,25.0,113.0,310.0,259.98,1599.8016863325502,1134.8400000000001,2.0,1.0,4.0,2.0,6.0,5.0
Everton,time_block,1983574,against,31-45,173,5,136,121,134,58,28,50,51,70,2,0,4,0,5,1,1,21,17,8,12,99,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,2,8,3,11,3,19,6,0,0,3,6,8,0,6,14,2,2,1,1,23,39.0,144.0,339.0,426.93,1885.3675988059235,1705.095,1.0,0.0,7.0,2.0,13.0,2.0
Everton,time_block,1983574,against,46-60,105,3,77,62,76,34,19,24,36,26,0,0,0,0,7,2,0,26,22,5,7,60,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,2,2,9,5,11,7,0,3,0,4,6,1,8,10,3,3,1,1,17,26.0,84.0,222.0,179.97000000000003,1050.813573428134,1096.725,0.0,1.0,5.0,0.0,9.0,0.0
Everton,time_block,1983574,against,61-75,108,4,81,74,79,33,23,25,38,36,0,0,1,1,6,3,0,14,13,4,6,62,1,1,1,4,0,2,2,1,3,0,0,0,0,0,0,0,0,0,4,1,5,3,10,3,15,6,0,1,3,5,5,2,9,10,7,0,3,1,11,17.0,84.0,223.0,147.84,1248.2558396574482,859.845,0.0,0.0,6.0,3.0,2.0,4.0
Everton,time_block,1983574,against,76+,107,9,71,58,68,28,21,22,32,26,2,2,2,2,10,4,0,17,13,5,7,55,0,2,2,2,1,1,0,2,0,1,0,1,1,0,1,0,0,0,1,0,8,4,11,5,19,9,0,5,1,10,6,1,10,16,3,1,2,0,19,27.0,75.0,171.0,88.41,1044.8094593686897,1224.93,0.0,0.0,5.0,2.0,5.0,2.0
